Run,Age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,Tissue,AssemblyName
SRR19331065,day 6,OTHER,126,6152935698,ATCC,PRJNA831566,SAMN28561243,Human,1924239701,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX15390640,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_21_S45_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331066,day 6,OTHER,126,6219713556,ATCC,PRJNA831566,SAMN28561243,Human,1956583936,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX15390639,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_21_S45_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331067,day 6,OTHER,126,6242124168,ATCC,PRJNA831566,SAMN28561243,Human,1929708298,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX15390638,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_21_S45_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331068,day 6,OTHER,126,6195555828,ATCC,PRJNA831566,SAMN28561243,Human,1948917430,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX15390637,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_21_S45_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331070,day 6,OTHER,126,6993585396,ATCC,PRJNA831566,SAMN28561243,Human,2222642869,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX15390635,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_21_S69_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331071,day 6,OTHER,126,6887608308,ATCC,PRJNA831566,SAMN28561243,Human,2143174891,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX15390634,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_21_S69_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331073,day 6,OTHER,126,6753884508,ATCC,PRJNA831566,SAMN28561243,Human,2113944578,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX15390632,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_3_S51_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331074,day 6,OTHER,126,673209810,ATCC,PRJNA831566,SAMN28561243,Human,198150658,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX15390631,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_20_S20_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331075,day 6,OTHER,126,703534230,ATCC,PRJNA831566,SAMN28561243,Human,205909601,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX15390630,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_20_S20_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331076,day 6,OTHER,126,683980794,ATCC,PRJNA831566,SAMN28561243,Human,203327845,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX15390629,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_20_S20_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331078,day 6,OTHER,126,4954318740,ATCC,PRJNA831566,SAMN28561243,Human,1535379120,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX15390627,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_20_S44_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331079,day 6,OTHER,126,4873324050,ATCC,PRJNA831566,SAMN28561243,Human,1527490772,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX15390626,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_20_S44_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331080,day 6,OTHER,126,4927047426,ATCC,PRJNA831566,SAMN28561243,Human,1553670453,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX15390625,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_20_S44_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331081,day 6,OTHER,126,4903029306,ATCC,PRJNA831566,SAMN28561243,Human,1545420978,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX15390624,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_20_S44_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331082,day 6,OTHER,126,5346165636,ATCC,PRJNA831566,SAMN28561243,Human,1668678325,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX15390623,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_20_S68_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331083,day 6,OTHER,126,5409259254,ATCC,PRJNA831566,SAMN28561243,Human,1695081891,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15390622,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_20_S68_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331084,day 6,OTHER,126,554227758,ATCC,PRJNA831566,SAMN28561243,Human,163941010,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX15390621,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_2_S2_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331085,day 6,OTHER,126,5429249910,ATCC,PRJNA831566,SAMN28561243,Human,1731065764,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX15390620,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_20_S68_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331086,day 6,OTHER,126,5426939196,ATCC,PRJNA831566,SAMN28561243,Human,1706083659,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX15390619,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_20_S68_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331087,day 6,OTHER,126,5968212012,ATCC,PRJNA831566,SAMN28561243,Human,1860528358,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX15390618,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_14_S38_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331089,day 6,OTHER,126,5994942282,ATCC,PRJNA831566,SAMN28561243,Human,1879508590,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX15390616,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_14_S38_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331090,day 6,OTHER,126,4214099988,ATCC,PRJNA831566,SAMN28561243,Human,1307344782,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX15390615,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_2_S26_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331091,day 6,OTHER,126,6642999090,ATCC,PRJNA831566,SAMN28561243,Human,2104933421,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX15390614,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_14_S62_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331092,day 6,OTHER,126,6624846270,ATCC,PRJNA831566,SAMN28561243,Human,2063515602,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX15390613,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_14_S62_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331093,day 6,OTHER,126,6548346126,ATCC,PRJNA831566,SAMN28561243,Human,2031733796,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15390612,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_14_S62_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331096,day 6,OTHER,126,687114918,ATCC,PRJNA831566,SAMN28561243,Human,200709729,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX15390609,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_13_S13_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331098,day 6,OTHER,126,677791170,ATCC,PRJNA831566,SAMN28561243,Human,197554726,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX15390607,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_13_S13_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331099,day 6,OTHER,126,6023018358,ATCC,PRJNA831566,SAMN28561243,Human,1896512402,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX15390606,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_13_S37_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331100,day 6,OTHER,126,6079685724,ATCC,PRJNA831566,SAMN28561243,Human,1881775629,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX15390605,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_13_S37_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331101,day 6,OTHER,126,5171727960,ATCC,PRJNA831566,SAMN28561243,Human,1628276242,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX15390604,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_2_S50_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331102,day 6,OTHER,126,5991737598,ATCC,PRJNA831566,SAMN28561243,Human,1875861747,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX15390603,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_13_S37_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331103,day 6,OTHER,126,6045771690,ATCC,PRJNA831566,SAMN28561243,Human,1904015358,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX15390602,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_13_S37_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331104,day 6,OTHER,126,6473747322,ATCC,PRJNA831566,SAMN28561243,Human,2031927531,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX15390601,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_13_S61_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331105,day 6,OTHER,126,6400734984,ATCC,PRJNA831566,SAMN28561243,Human,1994370973,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX15390600,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_13_S61_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331106,day 6,OTHER,126,6472739322,ATCC,PRJNA831566,SAMN28561243,Human,2024573263,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX15390599,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_13_S61_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331107,day 6,OTHER,126,6490994706,ATCC,PRJNA831566,SAMN28561243,Human,2065716902,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX15390598,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_13_S61_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331109,day 6,OTHER,126,553327110,ATCC,PRJNA831566,SAMN28561243,Human,162187822,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX15390596,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_12_S12_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331110,day 6,OTHER,126,561030120,ATCC,PRJNA831566,SAMN28561243,Human,164799504,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX15390595,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_12_S12_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331120,day 6,OTHER,126,6248848032,ATCC,PRJNA831566,SAMN28561243,Human,1959000403,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX15390585,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_9_S57_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331136,day 6,OTHER,126,1004375988,ATCC,PRJNA831566,SAMN28561243,Human,293430447,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX15391079,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_23_S23_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331137,day 6,OTHER,126,1016702946,ATCC,PRJNA831566,SAMN28561243,Human,297699677,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX15391078,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_23_S23_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331138,day 6,OTHER,126,988971732,ATCC,PRJNA831566,SAMN28561243,Human,294260596,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",SRX15391077,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_23_S23_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331139,day 6,OTHER,126,975186828,ATCC,PRJNA831566,SAMN28561243,Human,287270261,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15391076,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_23_S23_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331140,day 6,OTHER,126,5190685794,ATCC,PRJNA831566,SAMN28561243,Human,1635493182,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX15391075,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_23_S47_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331142,day 6,OTHER,126,6621123600,ATCC,PRJNA831566,SAMN28561243,Human,2111569618,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15391073,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_18_S66_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331144,day 6,OTHER,126,659041614,ATCC,PRJNA831566,SAMN28561243,Human,196278170,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX15391071,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_17_S17_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331146,day 6,OTHER,126,648845064,ATCC,PRJNA831566,SAMN28561243,Human,191425776,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15391069,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_17_S17_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331149,day 6,OTHER,126,4565036322,ATCC,PRJNA831566,SAMN28561243,Human,1438116585,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX15391066,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_17_S41_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331150,day 6,OTHER,126,4544932518,ATCC,PRJNA831566,SAMN28561243,Human,1423846465,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX15391065,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_17_S41_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331151,day 6,OTHER,126,4586899968,ATCC,PRJNA831566,SAMN28561243,Human,1445527586,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX15391064,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_17_S41_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331152,day 6,OTHER,126,4619974338,ATCC,PRJNA831566,SAMN28561243,Human,1430783811,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX15391063,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_17_S41_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331153,day 6,OTHER,126,5807214756,ATCC,PRJNA831566,SAMN28561243,Human,1811760594,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15391062,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_17_S65_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331155,day 6,OTHER,126,5893175106,ATCC,PRJNA831566,SAMN28561243,Human,1878072925,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX15391060,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_17_S65_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331157,day 6,OTHER,126,803694906,ATCC,PRJNA831566,SAMN28561243,Human,234564904,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX15391058,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_16_S16_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331158,day 6,OTHER,126,814727592,ATCC,PRJNA831566,SAMN28561243,Human,238333122,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX15391057,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_16_S16_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
