Run,Age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,Tissue,AssemblyName
SRR19653215,day 8,OTHER,98,51694075762,ATCC,PRJNA831566,SAMN28561242,Human,13063373340,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX15703005,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_29,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653216,day 8,OTHER,98,53764750004,ATCC,PRJNA831566,SAMN28561242,Human,12505775265,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15703004,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_21,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653217,day 8,OTHER,98,49860466264,ATCC,PRJNA831566,SAMN28561242,Human,12298616148,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","gs.US,s3.us-east-1",SRX15703003,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_28,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653218,day 8,OTHER,98,41081026308,ATCC,PRJNA831566,SAMN28561242,Human,9800727903,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","gs.US,s3.us-east-1",SRX15703002,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_27,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653219,day 8,OTHER,98,60341143296,ATCC,PRJNA831566,SAMN28561242,Human,14872213773,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","gs.US,s3.us-east-1",SRX15703001,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_26,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653220,day 8,OTHER,98,63979660640,ATCC,PRJNA831566,SAMN28561242,Human,16051868611,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX15703000,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_25,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653221,day 8,OTHER,98,53455568628,ATCC,PRJNA831566,SAMN28561242,Human,13113397463,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX15702999,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_24,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653222,day 8,OTHER,98,43216326454,ATCC,PRJNA831566,SAMN28561242,Human,10315071961,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15702998,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_23,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653223,day 8,OTHER,98,44513210336,ATCC,PRJNA831566,SAMN28561242,Human,10698670244,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX15702997,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_22,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653224,day 8,OTHER,98,49473420752,ATCC,PRJNA831566,SAMN28561242,Human,11569801478,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX15702996,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_21,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653225,day 8,OTHER,98,47712370454,ATCC,PRJNA831566,SAMN28561242,Human,11693359063,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX15702995,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_19,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653226,day 8,OTHER,98,44507400014,ATCC,PRJNA831566,SAMN28561242,Human,10657217670,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702994,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_18,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653227,day 8,OTHER,98,23849571844,ATCC,PRJNA831566,SAMN28561242,Human,5633994379,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX15702993,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_20,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653228,day 8,OTHER,98,45653679554,ATCC,PRJNA831566,SAMN28561242,Human,10590667968,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15702992,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_2,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653229,day 8,OTHER,98,44374723694,ATCC,PRJNA831566,SAMN28561242,Human,10339396319,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","s3.us-east-1,gs.US",SRX15702991,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_17,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653230,day 8,OTHER,98,57854398686,ATCC,PRJNA831566,SAMN28561242,Human,14448456979,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15702990,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_16,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653231,day 8,OTHER,98,46014163146,ATCC,PRJNA831566,SAMN28561242,Human,11651080696,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX15702989,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_15,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653232,day 8,OTHER,98,42563490438,ATCC,PRJNA831566,SAMN28561242,Human,10378437977,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX15702988,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_14,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653233,day 8,OTHER,98,9727441388,ATCC,PRJNA831566,SAMN28561242,Human,2387707246,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX15702987,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_13,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653234,day 8,OTHER,98,43638081018,ATCC,PRJNA831566,SAMN28561242,Human,10715488841,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","gs.US,s3.us-east-1",SRX15702986,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_12,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653235,day 8,OTHER,98,48074962516,ATCC,PRJNA831566,SAMN28561242,Human,11615284667,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15702985,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_11,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653236,day 8,OTHER,98,48093056746,ATCC,PRJNA831566,SAMN28561242,Human,11670366428,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX15702984,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_10,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653237,day 8,OTHER,98,44568030948,ATCC,PRJNA831566,SAMN28561242,Human,10484397380,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","s3.us-east-1,gs.US",SRX15702983,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_9,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653238,day 8,OTHER,98,51115082942,ATCC,PRJNA831566,SAMN28561242,Human,12723389828,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15702982,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_8,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653239,day 8,OTHER,98,54435060400,ATCC,PRJNA831566,SAMN28561242,Human,12263316352,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","gs.US,s3.us-east-1",SRX15702981,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_19,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653240,day 8,OTHER,98,53190990188,ATCC,PRJNA831566,SAMN28561242,Human,13351032052,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX15702980,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_7,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653241,day 8,OTHER,98,40667754330,ATCC,PRJNA831566,SAMN28561242,Human,9874891174,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15702979,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_6,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653242,day 8,OTHER,98,47442653188,ATCC,PRJNA831566,SAMN28561242,Human,11285873010,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","s3.us-east-1,gs.US",SRX15702978,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_5,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653243,day 8,OTHER,98,54051434010,ATCC,PRJNA831566,SAMN28561242,Human,13351359228,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX15702977,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_4,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653244,day 8,OTHER,98,64535917656,ATCC,PRJNA831566,SAMN28561242,Human,15848759308,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX15702976,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_3,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653245,day 8,OTHER,98,59575134528,ATCC,PRJNA831566,SAMN28561242,Human,13961763785,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX15702975,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_2,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653246,day 8,OTHER,98,49608536194,ATCC,PRJNA831566,SAMN28561242,Human,11884875283,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15702974,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_1,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653247,day 8,OTHER,98,54680422510,ATCC,PRJNA831566,SAMN28561242,Human,13322783212,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX15702973,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p3_0,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653248,day 8,OTHER,98,54784474010,ATCC,PRJNA831566,SAMN28561242,Human,14098585285,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX15702972,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_95,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653249,day 8,OTHER,98,64294775524,ATCC,PRJNA831566,SAMN28561242,Human,15787815550,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702971,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_94,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653251,day 8,OTHER,98,80110907716,ATCC,PRJNA831566,SAMN28561242,Human,20918882088,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702969,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_93,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653252,day 8,OTHER,98,46340270690,ATCC,PRJNA831566,SAMN28561242,Human,11689808137,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","s3.us-east-1,gs.US",SRX15702968,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_92,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653253,day 8,OTHER,98,23624403026,ATCC,PRJNA831566,SAMN28561242,Human,5899847227,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX15702967,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_89,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653255,day 8,OTHER,98,23759774346,ATCC,PRJNA831566,SAMN28561242,Human,6065582109,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","gs.US,s3.us-east-1",SRX15702965,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_87,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653256,day 8,OTHER,98,28904347066,ATCC,PRJNA831566,SAMN28561242,Human,7560852485,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX15702964,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_86,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653257,day 8,OTHER,98,36166113256,ATCC,PRJNA831566,SAMN28561242,Human,9332270480,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX15702963,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_85,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653258,day 8,OTHER,98,30607788456,ATCC,PRJNA831566,SAMN28561242,Human,7291915703,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX15702962,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_84,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653259,day 8,OTHER,98,38803716028,ATCC,PRJNA831566,SAMN28561242,Human,9431530853,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15702961,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_83,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653260,day 8,OTHER,98,37425096128,ATCC,PRJNA831566,SAMN28561242,Human,9259494196,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX15702960,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_82,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653261,day 8,OTHER,98,38834208336,ATCC,PRJNA831566,SAMN28561242,Human,8928154136,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX15702959,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_17,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653262,day 8,OTHER,98,48459037158,ATCC,PRJNA831566,SAMN28561242,Human,11461769573,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX15702958,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_81,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653263,day 8,OTHER,98,36649460624,ATCC,PRJNA831566,SAMN28561242,Human,9724772899,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","s3.us-east-1,gs.US",SRX15702957,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_80,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653264,day 8,OTHER,98,46588743026,ATCC,PRJNA831566,SAMN28561242,Human,10838818000,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","gs.US,s3.us-east-1",SRX15702956,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_78,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653265,day 8,OTHER,98,20266139614,ATCC,PRJNA831566,SAMN28561242,Human,5593136784,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15702955,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_77,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653266,day 8,OTHER,98,23496168164,ATCC,PRJNA831566,SAMN28561242,Human,5358108693,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX15702954,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_76,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653267,day 8,OTHER,98,14794864098,ATCC,PRJNA831566,SAMN28561242,Human,3496841482,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX15702953,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_75,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653268,day 8,OTHER,98,24214403500,ATCC,PRJNA831566,SAMN28561242,Human,5621321841,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702952,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_74,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653270,day 8,OTHER,98,20923801150,ATCC,PRJNA831566,SAMN28561242,Human,5094281985,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX15702950,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_72,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653271,day 8,OTHER,98,51480697912,ATCC,PRJNA831566,SAMN28561242,Human,12388065084,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15702949,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_71,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653272,day 8,OTHER,98,37649960852,ATCC,PRJNA831566,SAMN28561242,Human,8459089929,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","gs.US,s3.us-east-1",SRX15702948,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_16,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653273,day 8,OTHER,98,43409989840,ATCC,PRJNA831566,SAMN28561242,Human,11512704401,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","gs.US,s3.us-east-1",SRX15702947,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_70,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
